ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
71648139;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648107;0;0;0;0;0.828;377.735;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648202;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648170;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648264;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648233;0;0;0;0;0.838;382.275;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648358;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648300;0;0;0;0;0.833;380.012;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648421;40.3;25.8;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648388;0;0;0;0;0.835;381.145;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648483;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648452;0;0;0;0;0.833;380.012;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648577;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648518;0;0;0;0;0.833;380.012;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648639;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648607;0;0;0;0;0.808;368.498;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648702;40.3;25.8;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648670;0;0;0;0;0.835;381.145;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648764;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648733;0;0;0;0;0.825;376.591;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648858;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648800;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648921;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648888;0;0;0;0;0.823;375.444;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71648983;40.3;25.8;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71648952;0;0;0;0;0.833;380.012;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649077;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649021;0;0;0;0;0.828;377.735;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649140;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649137;0;0;0;0;0.823;375.444;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649202;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649137;0;0;0;0;0.823;375.444;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649264;40.2;25.8;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649232;0;0;0;0;0.848;386.754;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649358;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649302;0;0;0;0;0.84;383.4;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649421;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649388;0;0;0;0;0.828;377.735;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649483;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649452;0;0;0;0;0.838;382.275;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649577;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649518;0;0;0;0;0.835;381.145;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649639;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649607;0;0;0;0;0.818;373.141;0;0.02;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649702;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649670;0;0;0;0;0.843;384.522;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649764;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649733;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649858;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649800;0;0;0;0;0.835;381.145;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649921;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649889;0;0;0;0;0.835;381.145;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71649983;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71649952;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650077;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650020;0;0;0;0;0.83;378.875;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650139;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650107;0;0;0;0;0.835;381.145;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650209;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650171;0;0;0;0;0.845;385.64;0;0.06;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650295;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650241;0;0;0;0;0.823;375.444;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650358;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650326;0;0;0;0;0.823;375.444;0;0.02;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650421;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650389;0;0;0;0;0.833;380.012;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650483;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650452;0;0;0;0;0.84;383.4;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650577;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650518;0;0;0;0;0.83;378.875;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650639;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650607;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650702;40.3;25.8;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650677;0;0;0;0;0.838;382.275;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650764;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650733;0;0;0;0;0.823;375.444;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650858;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650799;0;0;0;0;0.823;375.444;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650921;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650888;0;0;0;0;0.825;376.591;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71650983;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71650952;0;0;0;0;0.83;378.875;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651077;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651018;0;0;0;0;0.83;378.875;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651139;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651107;0;0;0;0;0.833;380.012;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651202;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651171;0;0;0;0;0.83;378.875;0;0.06;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651264;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651233;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651358;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651298;0;0;0;0;0.833;380.012;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651421;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651388;0;0;0;0;0.835;381.145;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651483;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651452;0;0;0;0;0.845;385.64;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651577;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651521;0;0;0;0;0.83;378.875;0;0.06;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651639;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651607;0;0;0;0;0.828;377.735;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651702;40.4;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651671;0;0;0;0;0.83;378.875;0;0.02;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651764;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651733;0;0;0;0;0.83;378.875;0;0.07;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651858;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651798;0;0;0;0;0.825;376.591;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651921;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651888;0;0;0;0;0.828;377.735;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71651983;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71651958;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652077;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652019;0;0;0;0;0.823;375.444;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652139;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652107;0;0;0;0;0.828;377.735;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652202;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652170;0;0;0;0;0.835;381.145;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652264;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652233;0;0;0;0;0.833;380.012;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652358;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652302;0;0;0;0;0.833;380.012;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652421;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652388;0;0;0;0;0.823;375.444;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652483;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652452;0;0;0;0;0.818;373.141;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652577;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652518;0;0;0;0;0.828;377.735;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652639;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652607;0;0;0;0;0.833;380.012;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652702;40.4;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652671;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652764;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652733;0;0;0;0;0.823;375.444;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652858;40.4;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652800;0;0;0;0;0.825;376.591;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652921;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652895;0;0;0;0;0.825;376.591;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71652983;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71652952;0;0;0;0;0.825;376.591;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653077;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653020;0;0;0;0;0.82;374.294;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653139;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653107;0;0;0;0;0.833;380.012;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653202;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653171;0;0;0;0;0.833;380.012;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653271;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653233;0;0;0;0;0.83;378.875;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653358;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653299;0;0;0;0;0.83;378.875;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653421;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653388;0;0;0;0;0.825;376.591;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653483;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653452;0;0;0;0;0.835;381.145;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653577;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653521;0;0;0;0;0.828;377.735;0;0.05;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653640;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653607;0;0;0;0;0.825;376.591;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653702;40.4;25.8;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653670;0;0;0;0;0.825;376.591;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653771;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653733;0;0;0;0;0.823;375.444;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653858;40.2;25.8;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653801;0;0;0;0;0.83;378.875;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653921;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653888;0;0;0;0;0.83;378.875;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71653983;40.3;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71653952;0;0;0;0;0.82;374.294;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71654077;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71654021;0;0;0;0;0.823;375.444;0;0.03;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
71654139;40.2;25.7;0;0;0;24.6;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;71654107;0;0;0;0;0.823;375.444;0;0.04;0;0;0;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
